43388679,-1.0
43389257,1.0
43389854,1.0
43390578,1.0
43391203,1.0
43391799,-1.0
43392301,-1.0
43392837,1.0
43393368,1.0
43393975,1.0
43394495,1.0
43395024,1.0
43395527,1.0
43396034,1.0
43396595,1.0
43397593,1.0
43398284,1.0
43398954,1.0
43399514,1.0
43400095,1.0
43400599,1.0
43401111,-1.0
43401613,-1.0
43402116,-1.0
43402618,-1.0
43403134,-1.0
43403745,-1.0
43404308,-1.0
43404822,-1.0
43405354,-1.0
43405868,-1.0
43406396,0.0
43406931,0.0
43407434,0.0
43407935,0.0
43408546,0.0
43409080,0.0
43409734,0.0
43410426,0.0
43410956,0.0
43411559,0.0
43412065,0.0
43412612,0.0
43413204,0.0
43414267,0.0
43414881,-1.0
43415385,-1.0
43415927,-1.0
43416430,-1.0
43417011,-1.0
43417515,-1.0
43418059,-1.0
43418673,-1.0
43419265,-1.0
43419774,-1.0
43420380,-1.0
43420925,-1.0
43421427,-1.0
43421941,-1.0
43422465,-1.0
43423069,-1.0
43423570,-1.0
43424131,-1.0
43424672,-1.0
43425176,-1.0
43425745,-1.0
43426280,-1.0
43426942,-1.0
43427450,-1.0
43428028,-1.0
43428529,-1.0
43429111,-1.0
43429650,-1.0
43430222,-1.0
43430732,-1.0
43431254,-1.0
43431767,-1.0
43432303,-1.0
43432846,-1.0
43433358,-1.0
43433905,-1.0
43434415,-1.0
43434945,-1.0
43435450,-1.0
43435956,-1.0
43436501,-1.0
43437177,-1.0
43437687,-1.0
43438191,-1.0
43438705,-1.0
43439215,-1.0
43439728,-1.0
43440233,-1.0
43440746,-1.0
43441265,-1.0
43441772,-1.0
43442314,-1.0
43442942,-1.0
43443453,-1.0
43443963,-1.0
43444532,-1.0
43445056,-1.0
43445806,-1.0
43446353,-1.0
43446873,-1.0
43447376,-1.0
43448364,-1.0
43449074,-1.0
43449666,-1.0
43450266,-1.0
43450802,0.0
43451323,0.0
43451849,0.0
43452486,0.0
43453069,0.0
43453720,0.0
43454370,0.0
43454882,0.0
43455469,0.0
43456036,0.0
43456874,0.0
43457375,0.0
43457883,0.0
43458398,0.0
43459066,0.0
43459570,0.0
43460194,0.0
43460850,0.0
43461402,-1.0
43462183,-1.0
43462699,-1.0
43463204,-1.0
43463768,0.0
43464412,-1.0
43464914,-1.0
43465429,-1.0
43465934,-1.0
43466437,0.0
43466948,-1.0
43467452,-1.0
43467957,-1.0
43468460,-1.0
43468969,-1.0
43469471,1.0
43470087,1.0
43470608,1.0
43471109,1.0
43471620,1.0
43472124,-1.0
43472738,-1.0
43473329,-1.0
43473831,-1.0
43474402,-1.0
43474910,-1.0
43475510,-1.0
43476020,-1.0
43476687,-1.0
43477246,-1.0
43477851,-1.0
43478364,-1.0
43479279,-1.0
43479849,-1.0
43480351,-1.0
43480855,-1.0
43481383,-1.0
43481886,-1.0
43482420,-1.0
43482927,-1.0
43483428,-1.0
43483946,-1.0
43484453,-1.0
43485003,-1.0
43485613,0.0
43486116,0.0
43486635,1.0
43487165,1.0
43487707,0.0
43488268,0.0
43488857,1.0
43489412,1.0
43489994,1.0
43490529,0.0
43491052,0.0
43491569,0.0
43492229,0.0
43492745,0.0
43493290,1.0
43493850,1.0
43494358,1.0
43494954,1.0
43495458,1.0
43495970,1.0
43496472,1.0
43496974,1.0
43497493,1.0
43498007,1.0
43498562,1.0
43499070,1.0
43499590,1.0
43500115,1.0
43500617,1.0
43501125,1.0
43501745,1.0
43502458,1.0
43502996,1.0
43503518,1.0
43504028,1.0
43504663,1.0
43505166,1.0
43505667,-1.0
43506214,-1.0
43506715,-1.0
43507349,-1.0
43507869,-1.0
43508412,-1.0
43508948,-1.0
43509456,-1.0
43509959,-1.0
43510469,-1.0
43511022,-1.0
43511547,-1.0
43512059,-1.0
43512682,-1.0
43513195,-1.0
43513723,-1.0
43514267,-1.0
43514798,-1.0
43515332,-1.0
43515835,-1.0
43516399,-1.0
43516918,-1.0
43517423,-1.0
43517940,-1.0
43518455,-1.0
43518975,-1.0
43519517,-1.0
43520018,-1.0
43520608,1.0
43521119,1.0
43521623,1.0
43522270,1.0
43522771,1.0
43523280,1.0
43523790,1.0
43524309,1.0
43524810,1.0
43525315,1.0
43525883,1.0
43526458,1.0
43527061,1.0
43527569,1.0
43528159,1.0
43528661,1.0
43529224,1.0
43529846,1.0
43530419,1.0
43530947,1.0
43531459,1.0
43531983,1.0
43532805,1.0
43533385,1.0
43534157,1.0
43534663,-1.0
43535270,-1.0
43535877,-1.0
43536402,1.0
43537425,1.0
43537927,1.0
43538553,1.0
43539073,1.0
43539609,0.0
43540135,1.0
43540641,1.0
43541240,1.0
43541776,1.0
43542311,1.0
43542868,1.0
43543381,1.0
43543915,1.0
43544578,1.0
43545096,1.0
43545597,1.0
43546107,1.0
43546610,-1.0
43547111,-1.0
43547617,-1.0
43548126,-1.0
43548680,-1.0
43549209,-1.0
43549725,-1.0
43550244,-1.0
43550745,-1.0
43551255,-1.0
43551765,-1.0
43552302,-1.0
43552846,-1.0
43553458,-1.0
43554067,-1.0
43554578,-1.0
43555080,-1.0
43555598,-1.0
43556099,-1.0
43556601,-1.0
43557142,0.0
43557673,0.0
43558188,0.0
43558747,0.0
43559274,0.0
43559779,0.0
43560280,0.0
43560844,0.0
43561366,0.0
43561871,0.0
43562434,0.0
43562967,-1.0
43563747,-1.0
43564317,-1.0
43564836,-1.0
43565358,0.0
43566055,0.0
43566597,0.0
43567099,0.0
43567643,0.0
43568221,0.0
43568729,0.0
43569378,0.0
43569938,0.0
43570522,0.0
43571045,0.0
43571825,0.0
43572347,0.0
43572859,0.0
43573402,0.0
43574096,0.0
43574784,0.0
43575288,0.0
43575895,0.0
43576446,0.0
43577106,0.0
43577632,0.0
43578138,0.0
43578673,0.0
43579197,0.0
43579757,0.0
43580364,0.0
43580970,0.0
43581485,1.0
43581991,0.0
43582517,0.0
43583037,1.0
43583544,1.0
43584108,1.0
43584701,0.0
43585383,0.0
43586103,0.0
43586979,0.0
43587513,0.0
43588014,0.0
43588515,0.0
43589054,1.0
43589587,1.0
43590129,1.0
43590746,1.0
43591350,1.0
43591884,1.0
43592444,1.0
43592983,1.0
43593489,1.0
43594096,-1.0
43594597,-1.0
43595100,-1.0
43595632,-1.0
43596185,-1.0
43596720,-1.0
43597327,-1.0
43597845,-1.0
43598379,-1.0
43598886,-1.0
43599389,-1.0
43599935,-1.0
43600448,-1.0
43601066,-1.0
43601590,-1.0
43602123,-1.0
43602655,0.0
43603159,0.0
43603699,0.0
43604207,0.0
43604714,0.0
43605268,0.0
43605919,0.0
43606470,0.0
43607011,1.0
43607669,1.0
43608202,1.0
43608762,0.0
43609267,0.0
43609803,0.0
43610331,0.0
43610858,0.0
43611410,0.0
43611936,0.0
43612496,0.0
43613025,0.0
43613543,0.0
43614050,0.0
43614564,0.0
43615101,0.0
43615604,0.0
43616105,0.0
43616607,0.0
43617117,0.0
43617623,0.0
43618135,0.0
43618641,0.0
43619198,0.0
43619757,0.0
43620267,1.0
43620774,1.0
43621715,1.0
43622258,1.0
43622768,1.0
43623282,1.0
43623990,1.0
43624495,1.0
43625054,1.0
43625575,1.0
43626076,1.0
43626627,1.0
43627157,1.0
43627761,1.0
43628303,1.0
43628871,1.0
43629375,-1.0
43629876,-1.0
43630430,-1.0
43630949,-1.0
43631492,-1.0
43632053,-1.0
43632572,-1.0
43633085,-1.0
43633596,-1.0
43634122,-1.0
43634928,-1.0
43635474,-1.0
43636102,-1.0
43636608,-1.0
43637145,-1.0
43637685,-1.0
43638345,-1.0
43638879,-1.0
43639380,-1.0
43639966,-1.0
43640542,-1.0
43641277,-1.0
43641803,-1.0
43642499,-1.0
43643107,-1.0
43643612,-1.0
43644122,-1.0
43644722,-1.0
43645294,-1.0
43645798,-1.0
43646310,-1.0
43646814,-1.0
43647357,-1.0
43648108,-1.0
43648987,-1.0
43649565,-1.0
43650274,-1.0
43650905,-1.0
43651552,-1.0
43652291,-1.0
43652906,-1.0
43653512,-1.0
43654035,-1.0
43654571,-1.0
43655129,-1.0
43655704,-1.0
43656208,-1.0
43656718,-1.0
43657341,-1.0
43657846,0.0
43658348,0.0
43658889,0.0
43659402,0.0
43659920,0.0
43660537,0.0
43661040,0.0
43661561,0.0
43662097,0.0
43662599,0.0
43663141,0.0
43663702,0.0
43664391,0.0
43664898,0.0
43665413,0.0
43665916,0.0
43666600,0.0
43667120,0.0
43667653,0.0
43668190,0.0
43668696,0.0
43669205,0.0
43669718,0.0
43670345,0.0
43670865,0.0
43671413,0.0
43671933,0.0
43672442,0.0
43672958,0.0
43673512,0.0
43674027,0.0
43674689,0.0
43675210,0.0
43675736,0.0
43676281,0.0
43676789,0.0
43677340,0.0
43677847,0.0
43678348,0.0
43678849,0.0
43679388,0.0
43679962,0.0
43680463,0.0
43680964,0.0
43681567,0.0
43682096,0.0
43682597,0.0
43683099,0.0
43683643,0.0
43684162,0.0
43684704,0.0
43685217,0.0
43685724,0.0
43686230,0.0
43686780,0.0
43687485,0.0
43688194,0.0
43688859,0.0
43689412,0.0
43689958,0.0
43690562,0.0
43691285,0.0
43691808,0.0
43692347,0.0
43692962,0.0
43693517,0.0
43694032,0.0
43694533,0.0
43695056,0.0
43695563,0.0
43696068,0.0
43696584,0.0
43697099,0.0
43697617,0.0
43698179,0.0
43698887,0.0
43699444,0.0
43700280,0.0
43700811,0.0
43701442,0.0
43702176,0.0
43702695,0.0
43703304,0.0
43703833,0.0
43704445,0.0
43704946,0.0
43705456,0.0
43706096,0.0
43706699,0.0
43707262,0.0
43707797,0.0
43708360,0.0
43708868,0.0
43709610,0.0
43710300,0.0
43710802,0.0
43711365,0.0
43712027,0.0
43712540,0.0
43713221,0.0
43713723,0.0
43714276,0.0
43714786,0.0
43715350,0.0
43715860,0.0
43716400,0.0
43717026,0.0
43717595,0.0
43718100,0.0
43718644,0.0
43719160,0.0
43719665,0.0
43720190,0.0
43720745,0.0
43721350,0.0
43721874,0.0
43722404,0.0
43722937,0.0
43723444,0.0
43723951,0.0
43724456,0.0
43724967,0.0
43725638,0.0
43726186,0.0
43726703,0.0
43727320,0.0
43727821,0.0
43728327,0.0
43728875,0.0
43729566,0.0
43730067,0.0
43730570,0.0
43731143,0.0
43731719,0.0
43732260,0.0
43733053,0.0
43733554,0.0
43734058,0.0
43734609,0.0
43735198,0.0
43735699,0.0
43736215,0.0
43736745,0.0
43737327,0.0
43737838,0.0
43738373,0.0
43738980,0.0
43739498,0.0
43740070,0.0
43740571,0.0
43741098,0.0
43741630,0.0
43742144,0.0
43742684,0.0
43743187,1.0
43743745,1.0
43744246,1.0
43744871,1.0
43745434,1.0
43745948,-1.0
43746527,-1.0
43747255,-1.0
43747870,-1.0
43748422,-1.0
43748927,-1.0
43749430,-1.0
43750075,-1.0
43750577,-1.0
43751083,-1.0
43751603,-1.0
43752104,-1.0
43752605,-1.0
43753152,-1.0
43753670,-1.0
43754220,-1.0
43754747,-1.0
43755270,-1.0
43755771,1.0
43756273,1.0
43756788,1.0
43757289,1.0
43757794,1.0
43758340,1.0
43758847,1.0
43759348,1.0
43759852,1.0
43760503,1.0
43761015,1.0
43761541,1.0
43762102,1.0
43762606,1.0
43763168,1.0
43763687,1.0
43764193,1.0
43764737,1.0
43765301,1.0
43765850,1.0
43766381,1.0
43766890,1.0
43767391,1.0
43767901,1.0
43768451,1.0
43768982,1.0
43769486,1.0
43770022,1.0
43770527,1.0
43771029,1.0
43771537,1.0
43772069,1.0
43772571,1.0
43773121,1.0
43773646,1.0
43774366,1.0
43774867,1.0
43775372,1.0
43775913,1.0
43776431,1.0
43777059,1.0
43777662,1.0
43778242,1.0
43778871,0.0
43779381,0.0
43779886,0.0
43780393,0.0
43780899,0.0
43781448,0.0
43781949,0.0
43782450,0.0
43782953,0.0
43783454,0.0
43783960,0.0
43784461,0.0
43784980,0.0
43785481,0.0
43785999,0.0
43786502,0.0
43787003,0.0
43787568,0.0
43788160,0.0
43788663,0.0
43789391,0.0
43790069,0.0
43790570,0.0
43791095,0.0
43791599,0.0
43792105,0.0
43792684,0.0
43793244,0.0
43793745,0.0
43794266,0.0
43794799,0.0
43795376,0.0
43795897,0.0
43796411,0.0
43796934,0.0
43797583,0.0
43798248,0.0
43798790,0.0
43799469,0.0
43800012,1.0
43800654,1.0
43801268,1.0
43801785,1.0
43802288,1.0
43802800,1.0
43803320,1.0
43803877,1.0
43804380,1.0
43804912,1.0
43805437,1.0
43805939,1.0
43806442,1.0
43807031,1.0
43807584,1.0
43808106,1.0
43808621,1.0
43809196,1.0
43809697,1.0
43810231,1.0
43810733,1.0
43811266,1.0
43811833,1.0
43812344,1.0
43812846,1.0
43813347,1.0
43813963,1.0
43814589,1.0
43815097,0.0
43815602,0.0
43816114,0.0
43816619,0.0
43817284,0.0
43817931,0.0
43818504,0.0
43819079,0.0
43819584,0.0
43820103,0.0
43820609,0.0
43821114,0.0
43821848,0.0
43822365,0.0
43822867,0.0
43823375,0.0
43824050,0.0
43824601,1.0
43825121,1.0
43825624,1.0
43826283,1.0
43826901,1.0
43827469,1.0
43827984,1.0
43828485,1.0
43829033,1.0
43829571,1.0
43830079,-1.0
43830658,-1.0
43831236,-1.0
43831744,-1.0
43832317,-1.0
43832874,-1.0
43833507,-1.0
43834012,-1.0
43834520,-1.0
43835321,-1.0
43835860,-1.0
43836430,-1.0
43836948,-1.0
43837484,-1.0
43837998,1.0
43838530,1.0
43839066,0.0
43839695,0.0
43840206,0.0
43840813,0.0
43841421,0.0
43841933,0.0
43842438,0.0
43842991,0.0
43843704,0.0
43844287,0.0
43844813,0.0
43845329,0.0
43845835,0.0
43846567,0.0
43847210,0.0
43847715,0.0
43848375,0.0
43848908,0.0
43849459,0.0
43849973,0.0
43850486,0.0
43851000,0.0
43851551,0.0
43852082,0.0
43852610,0.0
43853118,0.0
43853718,0.0
43854436,0.0
43855121,0.0
43855765,0.0
43856267,0.0
43856859,0.0
43857363,0.0
43857929,0.0
43858495,0.0
43859052,1.0
43859560,1.0
43860065,1.0
43860573,1.0
43861074,1.0
43861585,1.0
43862115,1.0
43862666,1.0
43863373,1.0
43863880,1.0
43864382,1.0
43864913,1.0
43865570,-1.0
43866075,-1.0
43866597,-1.0
43867348,-1.0
43867970,-1.0
43868838,-1.0
43869343,-1.0
43869846,-1.0
43870357,-1.0
43870908,-1.0
43871493,-1.0
43872073,-1.0
43872670,-1.0
43873337,-1.0
43873869,-1.0
43874468,-1.0
43875103,-1.0
43875659,-1.0
43876184,-1.0
43876685,-1.0
43877200,-1.0
43877711,-1.0
43878361,-1.0
43879070,-1.0
43879621,-1.0
43880133,-1.0
43880679,-1.0
43881180,-1.0
43881732,-1.0
43882258,-1.0
43882935,0.0
43883443,-1.0
43883967,-1.0
43884489,-1.0
43884994,-1.0
43885538,-1.0
43886040,-1.0
43886568,-1.0
43887174,-1.0
43887711,-1.0
43888237,-1.0
43888745,-1.0
43889251,-1.0
43889894,-1.0
43890397,-1.0
43891165,-1.0
43891745,-1.0
43892248,-1.0
43892751,-1.0
43893326,-1.0
43893934,-1.0
43894560,-1.0
43895104,1.0
43895730,1.0
43896486,1.0
43897139,1.0
43897856,1.0
43898357,1.0
43898861,1.0
43899370,1.0
43899883,1.0
43900391,1.0
43901269,1.0
43901918,1.0
43902520,1.0
43903021,1.0
43903571,1.0
43904220,1.0
43904753,1.0
43905349,1.0
43905899,1.0
43906455,1.0
43906983,1.0
43907491,1.0
43908062,1.0
43908563,1.0
43909097,1.0
43909613,1.0
43910446,1.0
43911194,1.0
43911699,1.0
43912270,1.0
43912847,1.0
43913349,1.0
43914278,1.0
43914808,1.0
43915315,1.0
43915820,1.0
43916373,1.0
43916875,1.0
43917570,1.0
43918075,1.0
43918892,1.0
43919430,1.0
43919954,1.0
43920559,1.0
43921065,1.0
43921566,1.0
43922098,1.0
43922611,1.0
43923135,0.0
43923677,0.0
43924328,0.0
43924906,0.0
43925469,0.0
43925985,0.0
43926629,0.0
43927167,0.0
43927745,0.0
43928284,0.0
43928884,0.0
43929394,0.0
43929949,0.0
43930464,0.0
43930965,0.0
43931488,0.0
43932029,0.0
43932548,0.0
43933189,0.0
43933730,0.0
43934233,0.0
43934874,0.0
43935507,0.0
43936081,0.0
43936637,0.0
43937199,0.0
43937878,0.0
43938557,0.0
43939226,0.0
43939735,0.0
43940332,0.0
43940895,0.0
43941658,0.0
43942182,0.0
43942698,0.0
43943227,0.0
43943759,0.0
43944261,0.0
43944793,0.0
43945318,0.0
43945821,0.0
43946350,0.0
43946887,0.0
43947450,0.0
43947987,0.0
43948523,0.0
43949086,0.0
43949597,0.0
43950114,0.0
43950722,0.0
43951237,0.0
43951776,0.0
43952278,0.0
43952800,0.0
43953310,0.0
43953943,0.0
43954452,0.0
43954971,0.0
43955474,0.0
43956056,0.0
43956566,0.0
43957072,0.0
43957582,0.0
43958102,0.0
43958608,0.0
43959114,-1.0
43959615,-1.0
43960169,-1.0
43960709,-1.0
43961231,-1.0
43961733,-1.0
43962260,-1.0
43962788,-1.0
43963293,-1.0
43963794,-1.0
43964315,-1.0
43964874,-1.0
43965387,-1.0
43965941,-1.0
43966559,-1.0
43967076,-1.0
43967745,-1.0
43968251,-1.0
43968755,-1.0
43969283,-1.0
43969794,-1.0
43970301,-1.0
43971257,-1.0
43971932,-1.0
43972567,-1.0
43973069,-1.0
43973570,-1.0
43974096,-1.0
43974600,-1.0
43975116,-1.0
43975617,-1.0
43976166,-1.0
43976696,-1.0
43977232,-1.0
43977753,-1.0
43978489,-1.0
43979013,-1.0
43979528,-1.0
43980030,-1.0
43980554,-1.0
43981066,-1.0
43981603,-1.0
43982112,-1.0
43982699,-1.0
43983200,-1.0
43983826,-1.0
43984460,-1.0
43985054,0.0
43985582,0.0
43986084,0.0
43986587,0.0
43987362,0.0
43987869,0.0
43988467,0.0
43988968,0.0
43989472,0.0
43990010,0.0
43990525,0.0
43991027,0.0
43991626,0.0
43992180,0.0
43992848,0.0
43993363,0.0
43993883,0.0
43994392,0.0
43994994,0.0
43995581,0.0
43996142,0.0
43996727,0.0
43997232,0.0
43997849,0.0
43998390,0.0
43999001,0.0
43999575,0.0
44000111,0.0
44000612,0.0
44001132,0.0
44001647,0.0
44002152,0.0
44002740,0.0
44003263,0.0
44003765,0.0
44004471,0.0
44005040,0.0
44006025,0.0
44006566,0.0
44007076,0.0
44007597,-1.0
44008432,-1.0
44009198,-1.0
44009746,-1.0
44010275,-1.0
44010817,-1.0
44011345,-1.0
44011925,-1.0
44012433,-1.0
44013006,-1.0
44013572,-1.0
44014253,-1.0
44014765,-1.0
44015269,-1.0
44015773,-1.0
44016274,-1.0
44016777,-1.0
44017278,-1.0
44017837,-1.0
44018350,-1.0
44018856,-1.0
44019407,-1.0
44019997,-1.0
44020521,-1.0
44021096,-1.0
44021598,-1.0
44022138,-1.0
44022666,-1.0
44023177,-1.0
44023732,-1.0
44024243,-1.0
44024745,-1.0
44025246,-1.0
44025783,-1.0
44026285,1.0
44027165,1.0
44027682,1.0
44028247,1.0
44028846,0.0
44029360,1.0
44029863,1.0
44030526,1.0
44031028,1.0
44031582,1.0
44032086,1.0
44032625,1.0
44033157,1.0
44033660,1.0
44034162,1.0
44034850,-1.0
44035360,-1.0
44035869,-1.0
44036380,-1.0
44036966,-1.0
44037524,-1.0
44038030,-1.0
44038570,-1.0
44039072,-1.0
44039701,-1.0
44040203,-1.0
44040746,-1.0
44041577,-1.0
44042079,-1.0
44042596,-1.0
44043120,-1.0
44043658,-1.0
44044167,-1.0
44044670,0.0
44045178,0.0
44045690,0.0
44046313,0.0
44046842,1.0
44047348,1.0
44047867,1.0
44048468,1.0
44049067,1.0
44049568,0.0
44050070,0.0
44050662,0.0
44051165,0.0
44051718,0.0
44052229,0.0
44052731,0.0
44053236,0.0
44053803,0.0
44054315,0.0
44054854,0.0
44055634,0.0
44056139,0.0
44056757,0.0
44057260,0.0
44057769,0.0
44058374,0.0
44058875,0.0
44059433,0.0
44059946,0.0
44060450,0.0
44061026,0.0
44061580,0.0
44062100,0.0
44062601,0.0
44063120,0.0
44063635,0.0
44064150,0.0
44064673,0.0
44065177,0.0
44065722,0.0
44066265,0.0
44067136,0.0
44067673,0.0
44068187,0.0
44068749,0.0
44069251,0.0
44069901,0.0
44070406,0.0
44070982,0.0
44071523,0.0
44072027,0.0
44072603,0.0
44073127,0.0
44073637,0.0
44074206,0.0
44074757,0.0
44075263,0.0
44075846,0.0
44076353,0.0
44076860,0.0
44077368,0.0
44077870,0.0
44078410,0.0
44078980,0.0
44079482,0.0
44080031,0.0
44080641,0.0
44081142,0.0
44081680,0.0
44082267,0.0
44082769,0.0
44083977,0.0
44084539,0.0
44085066,0.0
44085567,0.0
44086074,0.0
44086637,0.0
44087150,0.0
44087657,0.0
44088209,0.0
44088748,0.0
44089504,0.0
44090182,0.0
44090683,0.0
44091257,0.0
44091760,0.0
44092265,0.0
44092772,0.0
44093277,0.0
44093869,0.0
44094403,0.0
44094917,0.0
44095418,0.0
44095921,0.0
44096476,0.0
44097067,0.0
44097568,0.0
44098070,0.0
44098599,-1.0
44099100,-1.0
44099601,-1.0
44100104,-1.0
44100607,-1.0
44101109,-1.0
44101610,-1.0
44102134,-1.0
44102668,-1.0
44103253,-1.0
44103798,-1.0
44104348,-1.0
44104855,-1.0
44105367,-1.0
44105921,1.0
44106441,1.0
44106947,1.0
44107452,1.0
44107961,0.0
44108490,0.0
44109064,0.0
44109566,0.0
44110166,-1.0
44110792,-1.0
44111294,-1.0
44111796,-1.0
44112322,-1.0
44112866,-1.0
44113371,-1.0
44113872,-1.0
44114422,-1.0
44114950,0.0
44115637,0.0
44116170,0.0
44116679,0.0
44117183,0.0
44117684,0.0
44118218,0.0
44118861,0.0
44119385,0.0
44119916,0.0
44120449,0.0
44121039,0.0
44121565,0.0
44122204,0.0
44122801,0.0
44123305,0.0
44123917,0.0
44124434,0.0
44124936,0.0
44125499,0.0
44126004,0.0
44126540,0.0
44127061,0.0
44127572,0.0
44128077,0.0
44128596,0.0
44129097,0.0
44129600,0.0
44130101,0.0
44130631,0.0
44131198,0.0
44131739,0.0
44132272,0.0
44132786,0.0
44133795,0.0
44134357,0.0
44134897,0.0
44135402,0.0
44135914,0.0
44136566,0.0
44137070,0.0
44137591,0.0
44138167,0.0
44138698,0.0
44139356,0.0
44139923,0.0
44140490,0.0
44140992,0.0
44141507,0.0
44142011,0.0
44142525,0.0
44143069,0.0
44143573,0.0
44144079,0.0
44144599,0.0
44145133,1.0
44145666,1.0
44146195,1.0
44146702,1.0
44147249,1.0
44147753,1.0
44148258,1.0
44148874,1.0
44149408,1.0
44150062,1.0
44150571,1.0
44151098,1.0
44151666,1.0
44152401,1.0
44152924,1.0
44153426,1.0
44153935,1.0
44154436,1.0
44154984,1.0
44155567,1.0
44156110,1.0
44156624,1.0
44157553,1.0
44158066,1.0
44158622,1.0
44159316,1.0
44159854,1.0
44160356,1.0
44160914,1.0
44161456,1.0
44162126,1.0
44162785,1.0
44163299,1.0
44163800,1.0
44164346,1.0
44164901,1.0
44165601,1.0
44166136,1.0
44166768,1.0
44167349,1.0
44167865,1.0
44168591,1.0
44169102,1.0
44169624,1.0
44170250,1.0
44170802,1.0
44171669,1.0
44172438,1.0
44172939,1.0
44173507,1.0
44174066,1.0
44174568,1.0
44175177,1.0
44175720,1.0
44176234,1.0
44176845,1.0
44177385,1.0
44178075,1.0
44178599,0.0
44179213,0.0
44179714,0.0
44180238,0.0
44180745,0.0
44181257,0.0
44181825,0.0
44182467,0.0
44182969,0.0
44183472,0.0
44184013,0.0
44184573,0.0
44185194,0.0
44185727,0.0
44186260,0.0
44186768,0.0
44187295,0.0
44187814,0.0
44188474,0.0
44189051,0.0
44190177,0.0
44190712,0.0
44191258,0.0
44191816,0.0
44192372,0.0
44192874,0.0
44193411,0.0
44193916,0.0
44194593,0.0
44195095,0.0
44195599,0.0
44196107,0.0
