date;close
2013/06/05 14:30;3744.79
2013/06/05 14:35;3744.97
2013/06/05 14:40;3740.4
2013/06/05 14:45;3742.03
2013/06/05 14:50;3747.74
2013/06/05 14:55;3750.82
2013/06/05 15:00;3755.15
2013/06/06 09:35;3739.45
2013/06/06 09:40;3730.74
2013/06/06 09:45;3724.87
2013/06/06 09:50;3736.87
2013/06/06 09:55;3741.82
2013/06/06 10:00;3739.64
2013/06/06 10:05;3736.99
2013/06/06 10:10;3732.01
2013/06/06 10:15;3731.25
2013/06/06 10:20;3729.07
2013/06/06 10:25;3733.76
2013/06/06 10:30;3733.47
2013/06/06 10:35;3729.35
2013/06/06 10:40;3723.31
2013/06/06 10:45;3721.29
2013/06/06 10:50;3724.8
2013/06/06 10:55;3728.5
2013/06/06 11:00;3735.2
2013/06/06 11:05;3732.97
2013/06/06 11:10;3732.67
2013/06/06 11:15;3726.4
2013/06/06 11:20;3721.26
2013/06/06 11:25;3716.8
2013/06/06 11:30;3715.43
2013/06/06 13:05;3718.42
2013/06/06 13:10;3721.34
2013/06/06 13:15;3719.36
2013/06/06 13:20;3717.13
2013/06/06 13:25;3716.19
2013/06/06 13:30;3727.37
2013/06/06 13:35;3727.51
2013/06/06 13:40;3725.21
2013/06/06 13:45;3723.55
2013/06/06 13:50;3718.58
2013/06/06 13:55;3716.49
2013/06/06 14:00;3718.3
2013/06/06 14:05;3707.48
2013/06/06 14:10;3708.92
2013/06/06 14:15;3708.29
2013/06/06 14:20;3700.74
2013/06/06 14:25;3705.82
2013/06/06 14:30;3708.65
2013/06/06 14:35;3705.84
2013/06/06 14:40;3701.91
2013/06/06 14:45;3689.96
2013/06/06 14:50;3688.23
2013/06/06 14:55;3688.7
2013/06/06 15:00;3688.74
2013/06/07 09:35;3697.66
2013/06/07 09:40;3688.15
2013/06/07 09:45;3686.01
2013/06/07 09:50;3688.86
2013/06/07 09:55;3699.26
2013/06/07 10:00;3701.02
2013/06/07 10:05;3694.16
2013/06/07 10:10;3691.33
2013/06/07 10:15;3684.66
2013/06/07 10:20;3680.38
2013/06/07 10:25;3671.6
2013/06/07 10:30;3665.67
2013/06/07 10:35;3667.26
2013/06/07 10:40;3669.18
2013/06/07 10:45;3674.87
2013/06/07 10:50;3672.01
2013/06/07 10:55;3665.3
2013/06/07 11:00;3665
2013/06/07 11:05;3658.86
2013/06/07 11:10;3650.21
2013/06/07 11:15;3650.15
2013/06/07 11:20;3649.07
2013/06/07 11:25;3633.2
2013/06/07 11:30;3630.58
2013/06/07 13:05;3623.89
2013/06/07 13:10;3618.64
2013/06/07 13:15;3613.08
2013/06/07 13:20;3604.27
2013/06/07 13:25;3594.62
2013/06/07 13:30;3604.22
2013/06/07 13:35;3614.34
2013/06/07 13:40;3609.15
2013/06/07 13:45;3614.88
2013/06/07 13:50;3618
2013/06/07 13:55;3625.94
2013/06/07 14:00;3620.6
2013/06/07 14:05;3616.06
2013/06/07 14:10;3614.64
2013/06/07 14:15;3596.72
2013/06/07 14:20;3598.26
2013/06/07 14:25;3609.89
2013/06/07 14:30;3610.35
2013/06/07 14:35;3612.32
2013/06/07 14:40;3612.4
2013/06/07 14:45;3614.15
2013/06/07 14:50;3615.23
2013/06/07 14:55;3615.25
2013/06/07 15:00;3616.21
2013/06/13 09:35;3526.48
2013/06/13 09:40;3516.98
2013/06/13 09:45;3511.61
2013/06/13 09:50;3471.06
2013/06/13 09:55;3455.43
2013/06/13 10:00;3471.85
2013/06/13 10:05;3471.61
2013/06/13 10:10;3482.13
2013/06/13 10:15;3482.68
2013/06/13 10:20;3486.17
2013/06/13 10:25;3485.06
2013/06/13 10:30;3487.89
2013/06/13 10:35;3493.51
2013/06/13 10:40;3493.02
2013/06/13 10:45;3481.13
2013/06/13 10:50;3490.72
2013/06/13 10:55;3495.52
2013/06/13 11:00;3500.39
2013/06/13 11:05;3505.49
2013/06/13 11:10;3505.63
2013/06/13 11:15;3508.5
2013/06/13 11:20;3511.48
2013/06/13 11:25;3514.94
2013/06/13 11:30;3516.33
2013/06/13 13:05;3515.9
2013/06/13 13:10;3518.88
2013/06/13 13:15;3522.19
2013/06/13 13:20;3522.32
2013/06/13 13:25;3519.44
2013/06/13 13:30;3512.5
2013/06/13 13:35;3505.62
2013/06/13 13:40;3504.9
2013/06/13 13:45;3507.03
2013/06/13 13:50;3505.14
2013/06/13 13:55;3493.84
2013/06/13 14:00;3502.17
2013/06/13 14:05;3507.69
2013/06/13 14:10;3509.9
2013/06/13 14:15;3518.37
2013/06/13 14:20;3519.81
2013/06/13 14:25;3519.42
2013/06/13 14:30;3519.52
2013/06/13 14:35;3521.26
2013/06/13 14:40;3522.13
2013/06/13 14:45;3518.79
2013/06/13 14:50;3516.16
2013/06/13 14:55;3515.03
2013/06/13 15:00;3515.05
2013/06/14 09:35;3524.02
2013/06/14 09:40;3534.5
2013/06/14 09:45;3541.22
2013/06/14 09:50;3543.61
2013/06/14 09:55;3538.65
2013/06/14 10:00;3543.24
2013/06/14 10:05;3549.04
2013/06/14 10:10;3548.24
2013/06/14 10:15;3550.91
2013/06/14 10:20;3550.12
2013/06/14 10:25;3542.47
2013/06/14 10:30;3536.3
2013/06/14 10:35;3533.27
2013/06/14 10:40;3535.42
2013/06/14 10:45;3540.95
2013/06/14 10:50;3543.48
2013/06/14 10:55;3542
2013/06/14 11:00;3543.41
2013/06/14 11:05;3556.94
2013/06/14 11:10;3559.59
2013/06/14 11:15;3557.55
2013/06/14 11:20;3557.1
2013/06/14 11:25;3554.48
2013/06/14 11:29;3558.41
2013/06/14 13:05;3562.89
2013/06/14 13:10;3567.11
2013/06/14 13:15;3568.99
2013/06/14 13:20;3574.81
2013/06/14 13:25;3572.35
2013/06/14 13:30;3570.9
2013/06/14 13:35;3570.07
2013/06/14 13:40;3573.06
2013/06/14 13:45;3576.54
2013/06/14 13:50;3578.84
2013/06/14 13:55;3575.39
2013/06/14 14:00;3575.94
2013/06/14 14:05;3579.09
2013/06/14 14:10;3581.92
2013/06/14 14:15;3583.56
2013/06/14 14:20;3585.38
2013/06/14 14:25;3585.41
2013/06/14 14:30;3590.22
2013/06/14 14:35;3588
2013/06/14 14:40;3581.92
2013/06/14 14:45;3580.87
2013/06/14 14:50;3581.79
2013/06/14 14:55;3583.76
2013/06/14 15:00;3584.98
2013/06/17 09:35;3591.85
2013/06/17 09:40;3573.61
2013/06/17 09:45;3577.73
2013/06/17 09:50;3583.94
2013/06/17 09:55;3585.3
2013/06/17 10:00;3587.37
2013/06/17 10:05;3594.7
2013/06/17 10:10;3593.49
2013/06/17 10:15;3576.97
2013/06/17 10:20;3577.09
2013/06/17 10:25;3565.86
2013/06/17 10:30;3572.8
2013/06/17 10:35;3570.27
2013/06/17 10:40;3570.39
2013/06/17 10:45;3579.42
2013/06/17 10:50;3583.48
2013/06/17 10:55;3583.78
2013/06/17 11:00;3589.12
2013/06/17 11:05;3592.83
2013/06/17 11:10;3592.19
2013/06/17 11:15;3600.14
2013/06/17 11:20;3607.3
2013/06/17 11:25;3606.93
2013/06/17 11:30;3611.5
2013/06/17 13:05;3611.45
2013/06/17 13:10;3610.56
2013/06/17 13:15;3606.36
2013/06/17 13:20;3607.1
2013/06/17 13:25;3605.84
2013/06/17 13:30;3611.84
2013/06/17 13:35;3617.35
2013/06/17 13:40;3615.4
2013/06/17 13:45;3611.85
2013/06/17 13:50;3615.36
2013/06/17 13:55;3619.95
2013/06/17 14:00;3618.38
2013/06/17 14:05;3614.41
2013/06/17 14:10;3609.62
2013/06/17 14:15;3599.01
2013/06/17 14:20;3600.36
2013/06/17 14:25;3600.57
2013/06/17 14:30;3604.98
2013/06/17 14:35;3601.82
2013/06/17 14:40;3597.84
2013/06/17 14:45;3593.9
2013/06/17 14:50;3591.67
2013/06/17 14:55;3591.2
2013/06/17 15:00;3593.37
2013/06/18 09:35;3590.23
2013/06/18 09:40;3599.14
2013/06/18 09:45;3606.83
2013/06/18 09:50;3608.03
2013/06/18 09:55;3605.36
2013/06/18 10:00;3611.79
2013/06/18 10:05;3605.53
2013/06/18 10:10;3597.89
2013/06/18 10:15;3592.91
2013/06/18 10:20;3579.91
2013/06/18 10:25;3581.75
2013/06/18 10:30;3579.37
2013/06/18 10:35;3566.86
2013/06/18 10:40;3566.62
2013/06/18 10:45;3575.87
2013/06/18 10:50;3579.49
2013/06/18 10:55;3579.94
2013/06/18 11:00;3576.32
2013/06/18 11:05;3569.22
2013/06/18 11:10;3577.7
2013/06/18 11:15;3573.46
2013/06/18 11:20;3575.39
2013/06/18 11:25;3580.11
2013/06/18 11:30;3583.91
2013/06/18 13:05;3583.21
2013/06/18 13:10;3583.42
2013/06/18 13:15;3585.78
2013/06/18 13:20;3590.22
2013/06/18 13:25;3594.97
2013/06/18 13:30;3593.05
2013/06/18 13:35;3590.82
2013/06/18 13:40;3590.03
2013/06/18 13:45;3590.44
2013/06/18 13:50;3594.24
2013/06/18 13:55;3600.08
2013/06/18 14:00;3612.45
2013/06/18 14:05;3609.97
2013/06/18 14:10;3606.43
2013/06/18 14:15;3605.36
2013/06/18 14:20;3606.74
2013/06/18 14:25;3601.23
2013/06/18 14:30;3600.65
2013/06/18 14:35;3602.68
2013/06/18 14:40;3604.88
2013/06/18 14:45;3603.95
2013/06/18 14:50;3600.03
2013/06/18 14:55;3601.42
2013/06/18 15:00;3605.76
2013/06/19 09:35;3559.89
2013/06/19 09:40;3572.94
2013/06/19 09:45;3568.1
2013/06/19 09:50;3556.33
2013/06/19 09:55;3547.82
2013/06/19 10:00;3553.7
2013/06/19 10:05;3561.17
2013/06/19 10:10;3557.42
2013/06/19 10:15;3558.74
2013/06/19 10:20;3559.28
2013/06/19 10:25;3545.87
2013/06/19 10:30;3539.85
2013/06/19 10:35;3547.34
2013/06/19 10:40;3542.09
2013/06/19 10:45;3541.29
2013/06/19 10:50;3525.71
2013/06/19 10:55;3530.29
2013/06/19 11:00;3534.52
2013/06/19 11:05;3553.92
2013/06/19 11:10;3550.92
2013/06/19 11:15;3551.35
2013/06/19 11:20;3558.06
2013/06/19 11:25;3556.74
2013/06/19 11:29;3557.3
2013/06/19 13:05;3553.48
2013/06/19 13:10;3551.56
2013/06/19 13:15;3548.2
2013/06/19 13:20;3547.27
2013/06/19 13:25;3551.82
2013/06/19 13:30;3551.17
2013/06/19 13:35;3550.62
2013/06/19 13:40;3546.95
2013/06/19 13:45;3547.23
2013/06/19 13:50;3550.77
2013/06/19 13:55;3561.72
2013/06/19 14:00;3563.22
2013/06/19 14:05;3569.17
2013/06/19 14:10;3576.85
2013/06/19 14:15;3580.83
2013/06/19 14:20;3575.62
2013/06/19 14:25;3576.09
2013/06/19 14:30;3572.35
2013/06/19 14:35;3576.36
2013/06/19 14:40;3580.7
2013/06/19 14:45;3578.44
2013/06/19 14:50;3579.53
2013/06/19 14:55;3581.38
2013/06/19 15:00;3583.3
2013/06/20 09:35;3555.64
2013/06/20 09:40;3555.86
2013/06/20 09:45;3554.62
2013/06/20 09:50;3555.28
2013/06/20 09:55;3549.21
2013/06/20 10:00;3550.39
2013/06/20 10:05;3560.04
2013/06/20 10:10;3564.75
2013/06/20 10:15;3566.09
2013/06/20 10:20;3561.73
2013/06/20 10:25;3557.61
2013/06/20 10:30;3556.17
2013/06/20 10:35;3554.78
2013/06/20 10:40;3551.34
2013/06/20 10:45;3556.38
2013/06/20 10:50;3560.11
2013/06/20 10:55;3558.78
2013/06/20 11:00;3551.4
2013/06/20 11:05;3551.38
2013/06/20 11:10;3548.45
2013/06/20 11:15;3544.68
2013/06/20 11:20;3546.24
2013/06/20 11:25;3544.06
2013/06/20 11:30;3545.67
2013/06/20 13:05;3535.49
2013/06/20 13:10;3534.6
2013/06/20 13:15;3526.87
2013/06/20 13:20;3528.11
2013/06/20 13:25;3531.31
2013/06/20 13:30;3534.73
2013/06/20 13:35;3530.05
2013/06/20 13:40;3526.08
2013/06/20 13:45;3515.25
2013/06/20 13:50;3517.53
2013/06/20 13:55;3521.44
2013/06/20 14:00;3521.37
2013/06/20 14:05;3518.09
2013/06/20 14:10;3497.87
2013/06/20 14:15;3501.19
2013/06/20 14:20;3502.49
2013/06/20 14:25;3502.54
2013/06/20 14:30;3486.83
2013/06/20 14:35;3483.03
2013/06/20 14:40;3486.8
2013/06/20 14:45;3478
2013/06/20 14:50;3463.81
2013/06/20 14:55;3464.21
2013/06/20 15:00;3465
2013/06/21 09:35;3378.55
2013/06/21 09:40;3378.48
2013/06/21 09:45;3348.51
2013/06/21 09:50;3359.7
2013/06/21 09:55;3386.92
2013/06/21 10:00;3388.84
2013/06/21 10:05;3414.2
2013/06/21 10:10;3402.45
2013/06/21 10:15;3406.12
2013/06/21 10:20;3411.49
2013/06/21 10:25;3408.12
2013/06/21 10:30;3411.76
2013/06/21 10:35;3425.05
2013/06/21 10:40;3429.52
2013/06/21 10:45;3437.5
2013/06/21 10:50;3434.9
2013/06/21 10:55;3425.26
2013/06/21 11:00;3424.06
2013/06/21 11:05;3420.69
2013/06/21 11:10;3410.46
2013/06/21 11:15;3412.29
2013/06/21 11:20;3412.13
2013/06/21 11:25;3415.4
2013/06/21 11:30;3411.95
2013/06/21 13:05;3411.41
2013/06/21 13:10;3410.13
2013/06/21 13:15;3411.54
2013/06/21 13:20;3422.48
2013/06/21 13:25;3428.96
2013/06/21 13:30;3427.26
2013/06/21 13:35;3424.75
2013/06/21 13:40;3421.48
2013/06/21 13:45;3422.69
2013/06/21 13:50;3421.82
2013/06/21 13:55;3415.27
2013/06/21 14:00;3415.06
2013/06/21 14:05;3436.88
2013/06/21 14:10;3444.63
2013/06/21 14:15;3441.89
2013/06/21 14:20;3461.81
2013/06/21 14:25;3460.59
2013/06/21 14:30;3454.19
2013/06/21 14:35;3456.73
2013/06/21 14:40;3456.08
2013/06/21 14:45;3456
2013/06/21 14:50;3447.9
2013/06/21 14:55;3446.32
2013/06/21 15:00;3446.48
2013/06/24 09:35;3415.53
2013/06/24 09:40;3416.02
2013/06/24 09:45;3416.11
2013/06/24 09:50;3402.34
2013/06/24 09:55;3401.18
2013/06/24 10:00;3381.54
2013/06/24 10:05;3376.91
2013/06/24 10:10;3383.2
2013/06/24 10:15;3375.42
2013/06/24 10:20;3379.68
2013/06/24 10:25;3387.45
2013/06/24 10:30;3383.72
2013/06/24 10:35;3381.99
2013/06/24 10:40;3386.05
2013/06/24 10:45;3384.54
2013/06/24 10:50;3367.96
2013/06/24 10:55;3367.24
2013/06/24 11:00;3366.77
2013/06/24 11:05;3358.83
2013/06/24 11:10;3350.58
2013/06/24 11:15;3339
2013/06/24 11:20;3352.97
2013/06/24 11:25;3349.17
2013/06/24 11:30;3344.2
2013/06/24 13:05;3332.71
2013/06/24 13:10;3322.72
2013/06/24 13:15;3319.54
2013/06/24 13:20;3312.32
2013/06/24 13:25;3311.29
2013/06/24 13:30;3299.35
2013/06/24 13:35;3294.43
2013/06/24 13:40;3296.83
2013/06/24 13:45;3272.96
2013/06/24 13:50;3249.39
2013/06/24 13:55;3249.12
2013/06/24 14:00;3224.95
2013/06/24 14:05;3201.82
2013/06/24 14:10;3228.28
2013/06/24 14:15;3257.55
2013/06/24 14:20;3252.74
2013/06/24 14:25;3261.36
2013/06/24 14:30;3261.24
2013/06/24 14:35;3243.59
2013/06/24 14:40;3246.67
2013/06/24 14:45;3238.21
2013/06/24 14:50;3233.62
2013/06/24 14:55;3233.29
2013/06/24 15:00;3232.96
2013/06/25 09:35;3183.76
2013/06/25 09:40;3230.43
2013/06/25 09:45;3230.93
2013/06/25 09:50;3238.85
2013/06/25 09:55;3237.18
2013/06/25 10:00;3231.2
2013/06/25 10:05;3213.82
2013/06/25 10:10;3188.54
2013/06/25 10:15;3195.58
2013/06/25 10:20;3206.86
2013/06/25 10:25;3198.43
2013/06/25 10:30;3195.41
2013/06/25 10:35;3202.06
2013/06/25 10:40;3201.28
2013/06/25 10:45;3196.01
2013/06/25 10:50;3187.02
2013/06/25 10:55;3182.02
2013/06/25 11:00;3161.08
2013/06/25 11:05;3152.91
2013/06/25 11:10;3122.07
2013/06/25 11:15;3103.12
2013/06/25 11:20;3090.71
2013/06/25 11:25;3071.8
2013/06/25 11:30;3049.2
2013/06/25 13:05;2988.46
2013/06/25 13:10;2995.64
2013/06/25 13:15;3015.14
2013/06/25 13:20;3027.88
2013/06/25 13:25;3025.66
2013/06/25 13:30;3067.33
2013/06/25 13:35;3060.51
2013/06/25 13:40;3057.62
2013/06/25 13:45;3100.24
2013/06/25 13:50;3109.66
2013/06/25 13:55;3141.13
2013/06/25 14:00;3129.54
2013/06/25 14:05;3126.88
2013/06/25 14:10;3135.25
2013/06/25 14:15;3138.12
2013/06/25 14:20;3165.73
2013/06/25 14:25;3190.78
2013/06/25 14:30;3210.81
2013/06/25 14:35;3208.7
2013/06/25 14:40;3228.82
2013/06/25 14:45;3227.05
2013/06/25 14:50;3224.95
2013/06/25 14:55;3220.6
2013/06/25 15:00;3219.13
2013/06/26 09:35;3201.27
2013/06/26 09:40;3225.45
2013/06/26 09:45;3237.95
2013/06/26 09:50;3257.04
2013/06/26 09:55;3266.8
2013/06/26 10:00;3252.49
2013/06/26 10:05;3239.85
2013/06/26 10:10;3243.9
2013/06/26 10:15;3206.32
2013/06/26 10:20;3218.67
2013/06/26 10:25;3219.59
2013/06/26 10:30;3211.74
2013/06/26 10:35;3226.28
2013/06/26 10:40;3237.19
2013/06/26 10:45;3235.24
2013/06/26 10:50;3229.79
2013/06/26 10:55;3230.39
2013/06/26 11:00;3221.22
2013/06/26 11:05;3219.02
2013/06/26 11:10;3233.26
2013/06/26 11:15;3244.34
2013/06/26 11:20;3246.47
2013/06/26 11:25;3248.01
2013/06/26 11:30;3244.38
2013/06/26 13:05;3244.3
2013/06/26 13:10;3245.97
2013/06/26 13:15;3255.44
2013/06/26 13:20;3258.93
2013/06/26 13:25;3269.57
2013/06/26 13:30;3266.26
2013/06/26 13:35;3260.43
2013/06/26 13:40;3259.64
2013/06/26 13:45;3251.73
2013/06/26 13:50;3246.79
2013/06/26 13:55;3251.58
2013/06/26 14:00;3247.84
2013/06/26 14:05;3249.81
2013/06/26 14:10;3256.92
2013/06/26 14:15;3264.12
2013/06/26 14:20;3276.38
2013/06/26 14:25;3273.88
2013/06/26 14:30;3273.42
2013/06/26 14:35;3273.86
2013/06/26 14:40;3277.13
2013/06/26 14:45;3270.64
2013/06/26 14:50;3277.31
2013/06/26 14:55;3283.75
2013/06/26 15:00;3285.82
2013/06/27 09:35;3317.71
2013/06/27 09:40;3310.22
2013/06/27 09:45;3301.8
2013/06/27 09:50;3299.82
2013/06/27 09:55;3290.41
2013/06/27 10:00;3296.11
2013/06/27 10:05;3298.57
2013/06/27 10:10;3310.82
2013/06/27 10:15;3324.62
2013/06/27 10:20;3325.6
2013/06/27 10:25;3331.79
2013/06/27 10:30;3320.68
2013/06/27 10:35;3324.87
2013/06/27 10:40;3330.82
2013/06/27 10:45;3337.55
2013/06/27 10:50;3334.81
2013/06/27 10:55;3331.98
2013/06/27 11:00;3323.94
2013/06/27 11:05;3318.33
2013/06/27 11:10;3312.87
2013/06/27 11:15;3311.25
2013/06/27 11:20;3314.16
2013/06/27 11:25;3307.99
2013/06/27 11:30;3300.19
2013/06/27 13:05;3301.16
2013/06/27 13:10;3304.3
2013/06/27 13:15;3305.08
2013/06/27 13:20;3305.3
2013/06/27 13:25;3301.22
2013/06/27 13:30;3279.56
2013/06/27 13:35;3275.39
2013/06/27 13:40;3262.54
2013/06/27 13:45;3247.36
2013/06/27 13:50;3261.33
2013/06/27 13:55;3272.68
2013/06/27 14:00;3268.58
2013/06/27 14:05;3267.17
2013/06/27 14:10;3253.39
2013/06/27 14:15;3255.01
2013/06/27 14:20;3244.72
2013/06/27 14:25;3240.96
2013/06/27 14:30;3247.98
2013/06/27 14:35;3255.06
2013/06/27 14:40;3251.69
2013/06/27 14:45;3242.58
2013/06/27 14:50;3232.92
2013/06/27 14:55;3232.33
2013/06/27 15:00;3233.22
2013/06/28 09:35;3193.62
2013/06/28 09:40;3205.79
2013/06/28 09:45;3202.62
2013/06/28 09:50;3222.92
2013/06/28 09:55;3236.06
2013/06/28 10:00;3224.41
2013/06/28 10:05;3227.1
2013/06/28 10:10;3239.48
2013/06/28 10:15;3239.53
2013/06/28 10:20;3260.77
2013/06/28 10:25;3260.79
2013/06/28 10:30;3253.28
2013/06/28 10:35;3259.96
2013/06/28 10:40;3289
2013/06/28 10:45;3285.87
2013/06/28 10:50;3278.57
2013/06/28 10:55;3281.62
2013/06/28 11:00;3266.61
2013/06/28 11:05;3265.39
2013/06/28 11:10;3262.03
2013/06/28 11:15;3267.66
2013/06/28 11:20;3265.34
2013/06/28 11:25;3262.76
2013/06/28 11:30;3253.16
2013/06/28 13:05;3256.29
2013/06/28 13:10;3256.31
2013/06/28 13:15;3251.93
2013/06/28 13:20;3241.32
2013/06/28 13:25;3242.7
2013/06/28 13:30;3245.47
2013/06/28 13:35;3250.47
2013/06/28 13:40;3246.41
2013/06/28 13:45;3247.22
2013/06/28 13:50;3243.65
2013/06/28 13:55;3235.7
2013/06/28 14:00;3217.66
2013/06/28 14:05;3216.41
2013/06/28 14:10;3223.09
2013/06/28 14:15;3215.86
2013/06/28 14:20;3201.63
2013/06/28 14:25;3203.6
2013/06/28 14:30;3214.37
2013/06/28 14:35;3223.36
2013/06/28 14:40;3230.76
2013/06/28 14:45;3231.77
2013/06/28 14:50;3227.02
2013/06/28 14:55;3227.77
2013/06/28 15:00;3235.98
2013/07/01 09:35;3237.63
2013/07/01 09:40;3241.36
2013/07/01 09:45;3249.31
2013/07/01 09:50;3238.87
2013/07/01 09:55;3231.82
2013/07/01 10:00;3233.95
2013/07/01 10:05;3248.2
2013/07/01 10:10;3249.54
2013/07/01 10:15;3259.15
2013/07/01 10:20;3269.36
2013/07/01 10:25;3260.93
2013/07/01 10:30;3261.51
2013/07/01 10:35;3254.71
2013/07/01 10:40;3257.55
2013/07/01 10:45;3264.25
2013/07/01 10:50;3264.73
2013/07/01 10:55;3261.01
2013/07/01 11:00;3253.14
2013/07/01 11:05;3246.1
2013/07/01 11:10;3247.56
2013/07/01 11:15;3241.31
2013/07/01 11:20;3232.6
2013/07/01 11:25;3223.61
2013/07/01 11:30;3228.72
2013/07/01 13:05;3236.03
2013/07/01 13:10;3245
2013/07/01 13:15;3245.61
2013/07/01 13:20;3247.09
2013/07/01 13:25;3251.36
2013/07/01 13:30;3250.99
2013/07/01 13:35;3251.9
2013/07/01 13:40;3265.26
2013/07/01 13:45;3264.1
2013/07/01 13:50;3259.24
2013/07/01 13:55;3263.36
2013/07/01 14:00;3270.41
2013/07/01 14:05;3275.56
2013/07/01 14:10;3269.75
2013/07/01 14:15;3271.2
2013/07/01 14:20;3270.47
2013/07/01 14:25;3279.3
2013/07/01 14:30;3287.3
2013/07/01 14:35;3286.42
2013/07/01 14:40;3287.04
2013/07/01 14:45;3297.35
2013/07/01 14:50;3301.88
2013/07/01 14:55;3302.04
2013/07/01 15:00;3304.59
2013/07/02 09:35;3297.95
2013/07/02 09:40;3318.48
2013/07/02 09:45;3318.82
2013/07/02 09:50;3302.59
2013/07/02 09:55;3310.05
2013/07/02 10:00;3315.97
2013/07/02 10:05;3312.78
2013/07/02 10:10;3306.55
2013/07/02 10:15;3316.09
2013/07/02 10:20;3324.51
2013/07/02 10:25;3323.25
2013/07/02 10:30;3328.91
2013/07/02 10:35;3339.21
2013/07/02 10:40;3336.78
2013/07/02 10:45;3330.49
2013/07/02 10:50;3330.38
2013/07/02 10:55;3330.69
2013/07/02 11:00;3331.66
2013/07/02 11:05;3321.69
2013/07/02 11:10;3319.51
2013/07/02 11:15;3312.25
2013/07/02 11:20;3315.69
2013/07/02 11:25;3321.03
2013/07/02 11:30;3325.61
2013/07/02 13:05;3326.95
2013/07/02 13:10;3327.46
2013/07/02 13:15;3326.17
2013/07/02 13:20;3327.67
2013/07/02 13:25;3340.88
2013/07/02 13:30;3348.75
2013/07/02 13:35;3348.78
2013/07/02 13:40;3354.85
2013/07/02 13:45;3352.82
2013/07/02 13:50;3348.4
2013/07/02 13:55;3350.13
2013/07/02 14:00;3346.66
2013/07/02 14:05;3342.22
2013/07/02 14:10;3334.73
2013/07/02 14:15;3338.88
2013/07/02 14:20;3339.39
2013/07/02 14:25;3337.76
2013/07/02 14:30;3344.18
2013/07/02 14:35;3350.05
