Date,Open,High,Low,Close,Volume,Adjusted Close
2001-06-28,2231.36792,2237.491943,2213.576904,2219.25,0.0,2219.25
2001-06-29,2218.572998,2225.353027,2214.156982,2218.029053,0.0,2218.029053
2001-07-02,2220.418945,2223.207031,2201.585938,2205.985107,0.0,2205.985107
2001-07-03,2206.8479,2211.860107,2191.679932,2211.830078,0.0,2211.830078
2001-07-04,2212.970947,2216.2229,2199.628906,2202.058105,0.0,2202.058105
2001-07-05,2202.302979,2204.262939,2176.75293,2181.663086,0.0,2181.663086
2001-07-06,2179.810059,2187.237061,2168.780029,2170.520996,0.0,2170.520996
2001-07-09,2169.467041,2175.165039,2164.009033,2169.655029,0.0,2169.655029
2001-07-10,2172.60791,2189.794922,2172.593018,2189.784912,0.0,2189.784912
2001-07-11,2190.977051,2192.522949,2167.670898,2168.73999,0.0,2168.73999
2001-07-12,2164.915039,2168.39502,2153.679932,2165.490967,0.0,2165.490967
2001-07-13,2167.699951,2178.01709,2158.852051,2161.340088,0.0,2161.340088
2001-07-16,2176.336914,2183.51709,2142.083008,2146.236084,0.0,2146.236084
2001-07-17,2145.485107,2146.032959,2121.283936,2140.980957,0.0,2140.980957
2001-07-18,2142.010986,2147.837891,2137.405029,2146.541016,0.0,2146.541016
2001-07-19,2146.514893,2150.26709,2135.241943,2150.264893,0.0,2150.264893
2001-07-20,2153.237061,2179.77002,2153.144043,2179.624023,0.0,2179.624023
2001-07-23,2183.74292,2185.85498,2166.332031,2169.00708,0.0,2169.00708
2001-07-24,2162.750977,2162.750977,2129.180908,2136.454102,0.0,2136.454102
2001-07-25,2130.449951,2140.49707,2108.763916,2112.256104,0.0,2112.256104
2001-07-26,2109.919922,2116.559082,2086.075928,2094.009033,0.0,2094.009033
2001-07-27,2093.868896,2101.149902,2063.889893,2065.728027,0.0,2065.728027
2001-07-30,2056.762939,2056.772949,1955.973999,1956.822998,0.0,1956.822998
2001-07-31,1939.261963,1978.099976,1909.296997,1920.317993,0.0,1920.317993
2001-08-01,1925.239014,1986.94104,1925.239014,1986.927979,0.0,1986.927979
2001-08-02,1989.640015,1990.698975,1912.725952,1957.022949,0.0,1957.022949
2001-08-03,1956.542969,1965.322021,1948.901978,1958.692017,0.0,1958.692017
2001-08-06,1953.411987,1953.448975,1867.859985,1882.125977,0.0,1882.125977
2001-08-07,1872.666992,1911.209961,1861.779053,1903.932007,0.0,1903.932007
2001-08-08,1902.871948,1907.947998,1885.417969,1895.168945,0.0,1895.168945
2001-08-09,1894.692017,1924.647949,1894.047974,1924.589966,0.0,1924.589966
2001-08-10,1929.962036,1956.396973,1929.688965,1955.036011,0.0,1955.036011
2001-08-13,1956.925049,1963.137939,1942.072021,1955.099976,0.0,1955.099976
2001-08-14,1955.506958,1960.947021,1924.269043,1939.541992,0.0,1939.541992
2001-08-15,1938.543945,1949.16394,1935.389038,1947.359009,0.0,1947.359009
2001-08-16,1948.266968,1950.463989,1918.490967,1919.64502,0.0,1919.64502
2001-08-17,1916.843018,1928.140991,1909.672974,1924.003052,0.0,1924.003052
2001-08-20,1923.098999,1937.155029,1917.094971,1934.489014,0.0,1934.489014
2001-08-21,1936.05603,1947.402954,1935.77002,1938.870972,0.0,1938.870972
2001-08-22,1935.535034,1935.557007,1891.352051,1903.446045,0.0,1903.446045
2001-08-23,1892.369995,1903.467041,1869.491943,1902.98999,0.0,1902.98999
2001-08-24,1903.38501,1912.186035,1883.234985,1886.800049,0.0,1886.800049
2001-08-27,1881.30896,1881.30896,1824.875,1827.25,0.0,1827.25
2001-08-28,1816.659058,1843.439941,1795.567017,1843.38501,0.0,1843.38501
2001-08-29,1846.817017,1865.482056,1837.942017,1847.536011,0.0,1847.536011
2001-08-30,1846.187012,1846.541992,1831.020996,1839.630981,0.0,1839.630981
2001-08-31,1838.213989,1846.94397,1831.516968,1834.137939,0.0,1834.137939
2001-09-03,1831.703003,1831.796021,1813.366943,1817.189941,0.0,1817.189941
2001-09-04,1815.27002,1862.399048,1814.916992,1862.359985,0.0,1862.359985
2001-09-05,1868.360962,1888.901001,1863.833008,1868.27002,0.0,1868.27002
2001-09-06,1867.633057,1876.470947,1853.28894,1861.561035,0.0,1861.561035
2001-09-07,1858.241943,1858.241943,1807.140991,1808.843994,0.0,1808.843994
2001-09-10,1790.209961,1858.203979,1774.832031,1856.529053,0.0,1856.529053
2001-09-11,1859.965942,1871.130005,1849.612061,1863.780029,0.0,1863.780029
2001-09-12,1822.129028,1858.688965,1815.593018,1852.604004,0.0,1852.604004
2001-09-13,1851.61499,1857.85498,1837.81604,1839.909058,0.0,1839.909058
2001-09-14,1838.67395,1846.015015,1814.744019,1818.381958,0.0,1818.381958
2001-09-17,1811.904053,1816.259033,1782.503052,1784.608032,0.0,1784.608032
2001-09-18,1784.590942,1817.55896,1780.046021,1798.621948,0.0,1798.621948
2001-09-19,1800.239014,1822.972046,1784.911011,1822.694946,0.0,1822.694946
2001-09-20,1826.416992,1836.786011,1814.458984,1818.418945,0.0,1818.418945
2001-09-21,1815.562012,1821.340942,1803.802002,1807.019043,0.0,1807.019043
2001-09-24,1804.886963,1808.703003,1791.620972,1794.96106,0.0,1794.96106
2001-09-25,1799.979004,1813.307007,1788.401978,1793.884033,0.0,1793.884033
2001-09-26,1793.651001,1793.670044,1765.168945,1767.813965,0.0,1767.813965
2001-09-27,1765.621948,1779.133057,1750.764038,1764.932007,0.0,1764.932007
2001-09-28,1766.130005,1774.296997,1751.720947,1764.866943,0.0,1764.866943
2001-10-08,1766.133057,1773.797974,1723.040039,1726.532959,0.0,1726.532959
2001-10-09,1724.172974,1751.06604,1722.223022,1744.640015,0.0,1744.640015
2001-10-10,1744.041992,1744.636963,1683.707031,1686.612061,0.0,1686.612061
2001-10-11,1682.317017,1693.214966,1634.208008,1638.32605,0.0,1638.32605
2001-10-12,1637.749023,1700.708008,1598.792969,1691.32605,0.0,1691.32605
2001-10-15,1692.172974,1703.588013,1670.265015,1687.280029,0.0,1687.280029
2001-10-16,1689.187012,1691.651001,1649.20105,1655.901978,0.0,1655.901978
2001-10-17,1654.928955,1661.881958,1635.916016,1643.06604,0.0,1643.06604
2001-10-18,1642.011963,1651.109985,1609.381958,1615.578979,0.0,1615.578979
2001-10-19,1610.444946,1610.444946,1550.911987,1572.453003,0.0,1572.453003
2001-10-22,1558.468018,1563.397949,1514.862061,1520.668945,0.0,1520.668945
2001-10-23,1642.219971,1670.738037,1625.149048,1670.562012,0.0,1670.562012
2001-10-24,1733.636963,1744.922974,1685.715942,1718.060059,0.0,1718.060059
2001-10-25,1708.027954,1708.027954,1673.052979,1676.499023,0.0,1676.499023
2001-10-26,1669.156982,1681.904053,1651.524048,1677.878052,0.0,1677.878052
2001-10-29,1678.724976,1701.124023,1678.724976,1700.477051,0.0,1700.477051
2001-10-30,1702.862061,1704.483032,1680.437012,1682.769043,0.0,1682.769043
2001-10-31,1678.926025,1689.170044,1655.885986,1689.170044,0.0,1689.170044
2001-11-01,1692.350952,1717.735962,1688.094971,1707.754028,0.0,1707.754028
2001-11-02,1703.92395,1711.741943,1688.572021,1691.350952,0.0,1691.350952
2001-11-05,1687.839966,1688.30896,1671.230957,1679.572021,0.0,1679.572021
2001-11-06,1678.172974,1685.519043,1668.657959,1671.277954,0.0,1671.277954
2001-11-07,1669.427002,1669.459961,1591.767944,1594.050049,0.0,1594.050049
2001-11-08,1566.520996,1605.899048,1550.464966,1605.870972,0.0,1605.870972
2001-11-09,1605.07605,1637.902954,1582.850952,1630.359009,0.0,1630.359009
2001-11-12,1631.79895,1637.324951,1619.109985,1621.194946,0.0,1621.194946
2001-11-13,1609.953003,1623.452026,1598.112061,1615.93103,0.0,1615.93103
2001-11-14,1615.751953,1627.972046,1614.593018,1617.102051,0.0,1617.102051
2001-11-15,1619.262939,1624.812988,1612.905029,1621.343994,0.0,1621.343994
2001-11-16,1725.447998,1734.672974,1644.607056,1646.762939,0.0,1646.762939
2001-11-19,1645.092041,1669.987061,1644.81604,1669.894043,0.0,1669.894043
2001-11-20,1672.212036,1703.73999,1670.796997,1699.732056,0.0,1699.732056
2001-11-21,1700.661011,1707.927002,1690.234009,1705.66394,0.0,1705.66394
2001-11-22,1705.92395,1715.926025,1700.51001,1715.812988,0.0,1715.812988
2001-11-23,1715.645996,1721.968018,1704.139038,1712.563965,0.0,1712.563965
2001-11-26,1710.131958,1710.131958,1695.995972,1705.88501,0.0,1705.88501
2001-11-27,1705.509033,1722.619995,1704.850952,1722.588989,0.0,1722.588989
2001-11-28,1725.535034,1741.665039,1725.156006,1735.0,0.0,1735.0
2001-11-29,1735.383057,1741.737061,1728.885986,1732.296021,0.0,1732.296021
2001-11-30,1732.134033,1748.0,1731.963989,1747.993042,0.0,1747.993042
2001-12-03,1751.051025,1767.437988,1750.916016,1762.562012,0.0,1762.562012
2001-12-04,1763.78894,1770.357056,1754.865967,1769.68103,0.0,1769.68103
2001-12-05,1765.562988,1776.019043,1745.10498,1745.227051,0.0,1745.227051
2001-12-06,1740.077026,1754.767944,1737.062988,1751.182007,0.0,1751.182007
2001-12-07,1752.015015,1756.473999,1743.329956,1745.406982,0.0,1745.406982
2001-12-10,1743.625,1748.968018,1730.80603,1748.682007,0.0,1748.682007
2001-12-11,1748.020996,1748.974976,1726.692017,1728.878052,0.0,1728.878052
2001-12-12,1724.875,1728.833984,1714.175049,1715.171997,0.0,1715.171997
2001-12-13,1713.780029,1720.550049,1687.087036,1688.012939,0.0,1688.012939
2001-12-14,1683.728027,1692.905029,1673.323975,1675.514038,0.0,1675.514038
2001-12-17,1673.241943,1680.838013,1662.675049,1665.937988,0.0,1665.937988
2001-12-18,1666.514038,1687.769043,1660.496948,1687.290039,0.0,1687.290039
2001-12-19,1688.916992,1693.18103,1671.936035,1672.697998,0.0,1672.697998
2001-12-20,1669.474976,1669.47998,1628.469971,1631.536987,0.0,1631.536987
2001-12-21,1627.438965,1640.792969,1624.495972,1640.141968,0.0,1640.141968
2001-12-24,1639.521973,1640.142944,1601.237061,1606.104004,0.0,1606.104004
2001-12-25,1604.666992,1613.602051,1593.026001,1611.170044,0.0,1611.170044
2001-12-26,1610.647949,1634.329956,1605.145996,1633.642944,0.0,1633.642944
2001-12-27,1635.46106,1644.409058,1625.454956,1627.922974,0.0,1627.922974
2001-12-28,1626.954956,1639.848022,1619.531006,1639.484009,0.0,1639.484009
2001-12-31,1641.427979,1649.800049,1638.31604,1645.970947,0.0,1645.970947
2002-01-04,1643.484985,1643.5,1608.828979,1611.392944,0.0,1611.392944
2002-01-07,1605.740967,1605.740967,1584.656006,1596.76001,0.0,1596.76001
2002-01-08,1594.866943,1607.722046,1582.447998,1583.46106,0.0,1583.46106
2002-01-09,1580.71106,1580.719971,1552.557983,1561.348999,0.0,1561.348999
2002-01-10,1556.737061,1580.006958,1523.662964,1576.437012,0.0,1576.437012
2002-01-11,1574.260986,1574.267944,1535.284058,1535.593018,0.0,1535.593018
2002-01-14,1519.932007,1519.932007,1484.463989,1485.108032,0.0,1485.108032
2002-01-15,1475.338013,1491.703003,1458.02002,1459.652954,0.0,1459.652954
2002-01-16,1458.843018,1482.177979,1439.400024,1479.619019,0.0,1479.619019
2002-01-17,1476.358032,1476.378052,1416.302002,1419.519043,0.0,1419.519043
2002-01-18,1405.550049,1434.965942,1376.887939,1415.437988,0.0,1415.437988
2002-01-21,1406.996948,1412.212036,1362.618042,1366.968018,0.0,1366.968018
2002-01-22,1360.293945,1400.76001,1348.78894,1358.69104,0.0,1358.69104
2002-01-23,1355.863037,1445.696045,1346.172974,1444.964966,0.0,1444.964966
2002-01-24,1435.31897,1478.540039,1400.354004,1456.404053,0.0,1456.404053
2002-01-25,1449.881958,1464.901978,1442.938965,1451.484009,0.0,1451.484009
2002-01-28,1444.500977,1448.603027,1357.550049,1359.54895,0.0,1359.54895
2002-01-29,1343.358032,1396.108032,1339.199951,1392.775024,0.0,1392.775024
2002-01-30,1392.949951,1408.050049,1381.006958,1396.60498,0.0,1396.60498
2002-01-31,1413.223999,1501.329956,1413.222046,1491.665039,0.0,1491.665039
2002-02-01,1494.577026,1507.639038,1480.77002,1485.77002,0.0,1485.77002
2002-02-04,1485.676025,1513.671021,1476.133057,1511.327026,0.0,1511.327026
2002-02-05,1510.567017,1522.323975,1502.08606,1518.280029,0.0,1518.280029
2002-02-06,1517.812988,1521.557983,1484.246948,1485.802002,0.0,1485.802002
2002-02-07,1482.357056,1521.026978,1481.067993,1515.394043,0.0,1515.394043
2002-02-08,1520.717041,1530.125977,1506.06897,1506.61499,0.0,1506.61499
2002-02-25,1540.493042,1544.573975,1521.660034,1530.284058,0.0,1530.284058
2002-02-26,1529.375977,1531.717041,1507.574951,1531.430054,0.0,1531.430054
2002-02-27,1531.317017,1544.921021,1524.685059,1538.31897,0.0,1538.31897
2002-02-28,1537.926025,1544.394043,1521.083008,1524.70105,0.0,1524.70105
2002-03-01,1521.527954,1521.567017,1501.55603,1502.540039,0.0,1502.540039
2002-03-04,1497.827026,1527.400024,1494.833984,1526.803955,0.0,1526.803955
2002-03-05,1529.297974,1566.06604,1529.297974,1560.078979,0.0,1560.078979
2002-03-06,1564.69397,1594.666992,1563.922974,1569.208008,0.0,1569.208008
2002-03-07,1569.171997,1613.255981,1569.072998,1613.000977,0.0,1613.000977
2002-03-08,1622.869019,1645.291992,1611.228027,1640.255981,0.0,1640.255981
2002-03-11,1643.589966,1664.519043,1632.61499,1664.093994,0.0,1664.093994
2002-03-12,1665.237061,1672.03894,1641.583008,1643.692017,0.0,1643.692017
2002-03-13,1636.944946,1655.634033,1621.796997,1623.432007,0.0,1623.432007
2002-03-14,1621.078979,1665.785034,1621.078979,1665.151001,0.0,1665.151001
2002-03-15,1671.824951,1676.505981,1620.562012,1620.975952,0.0,1620.975952
2002-03-18,1641.428955,1657.677979,1610.993042,1623.884033,0.0,1623.884033
2002-03-19,1624.31897,1665.621948,1624.290039,1665.357056,0.0,1665.357056
2002-03-20,1673.265015,1686.10498,1664.368042,1682.51001,0.0,1682.51001
2002-03-21,1686.946045,1693.873047,1675.244995,1685.016968,0.0,1685.016968
2002-03-22,1684.071045,1684.46106,1659.515991,1669.69397,0.0,1669.69397
2002-03-25,1667.853027,1677.045044,1663.39502,1675.28894,0.0,1675.28894
2002-03-26,1674.703979,1675.209961,1641.91394,1649.484009,0.0,1649.484009
2002-03-27,1646.678955,1655.176025,1635.81604,1654.230957,0.0,1654.230957
2002-03-28,1653.983032,1666.515015,1645.339966,1650.672974,0.0,1650.672974
2002-03-29,1648.087036,1648.087036,1596.254028,1603.905029,0.0,1603.905029
2002-04-01,1598.026001,1609.916992,1589.406982,1608.505981,0.0,1608.505981
2002-04-02,1608.519043,1610.727051,1575.972046,1582.883057,0.0,1582.883057
2002-04-03,1582.744019,1603.797974,1582.671997,1594.508057,0.0,1594.508057
2002-04-04,1595.017944,1643.540039,1583.634033,1641.698975,0.0,1641.698975
2002-04-05,1650.504028,1657.093994,1628.546021,1634.642944,0.0,1634.642944
2002-04-08,1633.831055,1643.676025,1631.067017,1640.650024,0.0,1640.650024
2002-04-09,1641.847046,1671.863037,1640.692017,1667.521973,0.0,1667.521973
2002-04-10,1670.802002,1677.937988,1663.473022,1677.657959,0.0,1677.657959
2002-04-11,1679.340942,1680.297974,1649.269043,1649.530029,0.0,1649.530029
2002-04-12,1648.453979,1664.415039,1648.453979,1658.979004,0.0,1658.979004
2002-04-15,1660.572021,1664.524048,1638.637939,1649.5,0.0,1649.5
2002-04-16,1647.508057,1654.744019,1635.750977,1640.285034,0.0,1640.285034
2002-04-17,1641.723999,1649.432983,1630.228027,1644.39502,0.0,1644.39502
2002-04-18,1644.146973,1646.251953,1626.034058,1628.136963,0.0,1628.136963
2002-04-19,1625.249023,1635.529053,1603.956055,1635.171997,0.0,1635.171997
2002-04-22,1633.641968,1637.185059,1619.157959,1627.47998,0.0,1627.47998
2002-04-23,1626.630005,1634.863037,1621.865967,1624.546021,0.0,1624.546021
2002-04-24,1623.468018,1626.38501,1609.204956,1611.051025,0.0,1611.051025
2002-04-25,1609.936035,1616.762939,1603.636963,1615.918945,0.0,1615.918945
2002-04-26,1615.519043,1643.152954,1615.519043,1640.588989,0.0,1640.588989
2002-04-29,1643.54895,1667.159058,1640.55896,1665.812012,0.0,1665.812012
2002-04-30,1668.312988,1673.75,1657.817017,1667.749023,0.0,1667.749023
2002-05-08,1669.870972,1670.916992,1651.69104,1652.368042,0.0,1652.368042
2002-05-09,1648.459961,1659.251953,1646.81604,1650.578003,0.0,1650.578003
2002-05-10,1650.912964,1652.287964,1636.859985,1638.197998,0.0,1638.197998
2002-05-13,1634.901001,1634.916016,1618.463989,1623.939941,0.0,1623.939941
2002-05-14,1622.331055,1629.880981,1613.553955,1616.230957,0.0,1616.230957
2002-05-15,1614.900024,1618.140015,1597.916016,1598.354004,0.0,1598.354004
2002-05-16,1592.235962,1592.237061,1546.94104,1549.500977,0.0,1549.500977
2002-05-17,1549.083008,1570.149048,1540.57605,1567.496948,0.0,1567.496948
2002-05-20,1564.968018,1564.982056,1529.348022,1541.530029,0.0,1541.530029
2002-05-21,1575.021973,1599.113037,1564.546021,1588.108032,0.0,1588.108032
2002-05-22,1590.793945,1591.034058,1563.16394,1564.489014,0.0,1564.489014
2002-05-23,1571.074951,1585.741943,1568.104004,1571.610962,0.0,1571.610962
2002-05-24,1572.937988,1574.134033,1544.422974,1549.465942,0.0,1549.465942
2002-05-27,1555.041992,1562.633057,1545.621948,1555.047974,0.0,1555.047974
2002-05-28,1557.624023,1569.411011,1557.232056,1558.524048,0.0,1558.524048
2002-05-29,1558.130981,1558.14502,1520.125,1524.80603,0.0,1524.80603
2002-05-30,1524.218018,1530.772949,1506.541992,1523.521973,0.0,1523.521973
2002-05-31,1523.014038,1532.034058,1513.256958,1515.733032,0.0,1515.733032
2002-06-03,1510.246948,1510.259033,1480.084961,1483.348022,0.0,1483.348022
2002-06-04,1484.008057,1498.051025,1474.363037,1490.514038,0.0,1490.514038
2002-06-05,1491.073975,1491.073975,1460.480957,1462.0,0.0,1462.0
2002-06-06,1458.610962,1532.734985,1455.305054,1521.262939,0.0,1521.262939
2002-06-07,1522.879028,1540.824951,1508.430054,1529.506958,0.0,1529.506958
2002-06-10,1529.33606,1529.378052,1511.256958,1517.22998,0.0,1517.22998
2002-06-11,1515.993042,1534.376953,1515.745972,1530.963013,0.0,1530.963013
2002-06-12,1531.75,1531.75,1513.918945,1524.842041,0.0,1524.842041
2002-06-13,1524.771973,1529.436035,1511.218994,1511.71106,0.0,1511.71106
2002-06-14,1508.641968,1508.646973,1493.244019,1494.245972,0.0,1494.245972
2002-06-17,1489.13501,1496.838989,1481.245972,1496.241943,0.0,1496.241943
2002-06-18,1496.831055,1527.765015,1496.805054,1524.067993,0.0,1524.067993
2002-06-19,1523.953003,1524.010986,1506.432007,1507.667969,0.0,1507.667969
2002-06-20,1511.11499,1528.358032,1510.527954,1516.151001,0.0,1516.151001
2002-06-21,1517.275024,1564.921997,1517.255005,1562.722046,0.0,1562.722046
2002-06-24,1704.697998,1709.06604,1647.498047,1707.312988,0.0,1707.312988
2002-06-25,1718.234009,1748.890015,1690.613037,1706.590942,0.0,1706.590942
2002-06-26,1698.109985,1719.083984,1684.912964,1712.910034,0.0,1712.910034
2002-06-27,1714.744019,1730.672974,1706.140015,1723.545044,0.0,1723.545044
2002-06-28,1724.727051,1747.233032,1710.999023,1732.755005,0.0,1732.755005
2002-07-01,1736.292969,1740.380981,1712.771973,1713.704956,0.0,1713.704956
2002-07-02,1707.447021,1725.894043,1698.832031,1724.948975,0.0,1724.948975
2002-07-03,1727.089966,1736.078003,1719.621948,1730.918945,0.0,1730.918945
2002-07-04,1731.899048,1735.828979,1710.287964,1713.13501,0.0,1713.13501
2002-07-05,1709.842041,1722.47998,1704.187012,1722.187988,0.0,1722.187988
2002-07-08,1723.578979,1737.859009,1721.124023,1732.93396,0.0,1732.93396
2002-07-09,1733.833984,1741.917969,1724.390991,1729.985962,0.0,1729.985962
2002-07-10,1728.516968,1729.734009,1698.828979,1701.823975,0.0,1701.823975
2002-07-11,1698.213013,1712.198975,1689.223022,1696.939941,0.0,1696.939941
2002-07-12,1696.644043,1706.437012,1693.21106,1698.297974,0.0,1698.297974
2002-07-15,1696.807983,1697.379028,1685.537964,1687.944946,0.0,1687.944946
2002-07-16,1687.666016,1704.769043,1686.810059,1691.623047,0.0,1691.623047
2002-07-17,1692.447021,1702.235962,1680.198975,1701.718018,0.0,1701.718018
2002-07-18,1703.807983,1711.686035,1695.395996,1704.911987,0.0,1704.911987
2002-07-19,1706.359009,1714.089966,1703.380981,1713.860962,0.0,1713.860962
2002-07-22,1712.017944,1712.32605,1678.499023,1681.009033,0.0,1681.009033
2002-07-23,1676.904053,1684.655029,1670.379028,1673.860962,0.0,1673.860962
2002-07-24,1673.682007,1679.662964,1667.439941,1672.400024,0.0,1672.400024
2002-07-25,1675.473022,1682.885986,1662.380005,1665.109009,0.0,1665.109009
2002-07-26,1665.088989,1670.230957,1656.822998,1657.499023,0.0,1657.499023
2002-07-29,1654.925049,1665.954956,1647.265015,1665.67395,0.0,1665.67395
2002-07-30,1666.578979,1672.119995,1656.852051,1669.001953,0.0,1669.001953
2002-07-31,1667.623047,1671.47998,1649.006958,1651.593994,0.0,1651.593994
2002-08-01,1650.053955,1659.965942,1639.224976,1653.008057,0.0,1653.008057
2002-08-02,1653.637939,1662.714966,1653.166992,1661.43103,0.0,1661.43103
2002-08-05,1661.404053,1661.581055,1652.400024,1653.957031,0.0,1653.957031
2002-08-06,1652.942017,1679.811035,1649.892944,1670.619019,0.0,1670.619019
2002-08-07,1670.172974,1670.807983,1663.927002,1668.064941,0.0,1668.064941
2002-08-08,1668.512939,1675.302002,1657.468018,1659.802002,0.0,1659.802002
2002-08-09,1658.442993,1658.771973,1642.770996,1647.046021,0.0,1647.046021
2002-08-12,1642.477051,1642.593018,1633.093994,1634.56604,0.0,1634.56604
2002-08-13,1633.677002,1642.411011,1633.546997,1636.631958,0.0,1636.631958
2002-08-14,1636.889038,1647.08606,1635.286987,1646.722046,0.0,1646.722046
2002-08-15,1646.615967,1647.069946,1632.133057,1634.365967,0.0,1634.365967
2002-08-16,1632.96106,1652.97998,1624.04895,1646.791992,0.0,1646.791992
2002-08-19,1645.93103,1650.08606,1641.402954,1644.301025,0.0,1644.301025
2002-08-20,1644.615967,1673.915039,1644.248047,1671.350952,0.0,1671.350952
2002-08-21,1671.990967,1677.953979,1668.364014,1673.54895,0.0,1673.54895
2002-08-22,1672.696045,1696.276978,1672.427002,1686.110962,0.0,1686.110962
2002-08-23,1686.296021,1688.124023,1679.11499,1683.207031,0.0,1683.207031
2002-08-26,1682.135986,1682.31604,1668.822998,1670.685059,0.0,1670.685059
2002-08-27,1670.626953,1680.062988,1670.112061,1679.69104,0.0,1679.69104
2002-08-28,1680.754028,1683.505005,1675.525024,1676.77002,0.0,1676.77002
2002-08-29,1676.858032,1680.172974,1665.723999,1667.317993,0.0,1667.317993
2002-08-30,1666.979004,1669.140015,1664.822021,1666.618042,0.0,1666.618042
2002-09-02,1666.340942,1669.905029,1663.171997,1668.774048,0.0,1668.774048
2002-09-03,1669.584961,1680.279053,1669.577026,1674.069946,0.0,1674.069946
2002-09-04,1674.453003,1675.964966,1662.489014,1663.972046,0.0,1663.972046
2002-09-05,1662.891968,1662.899048,1639.821045,1641.807007,0.0,1641.807007
2002-09-06,1639.887939,1644.795044,1629.927979,1631.384033,0.0,1631.384033
2002-09-09,1628.452026,1628.452026,1617.009033,1621.582031,0.0,1621.582031
2002-09-10,1620.281982,1627.349976,1619.329956,1625.110962,0.0,1625.110962
2002-09-11,1625.32605,1626.842041,1605.977051,1620.35498,0.0,1620.35498
2002-09-12,1619.939941,1631.665039,1614.598999,1624.557983,0.0,1624.557983
2002-09-13,1624.501953,1626.06897,1621.42395,1625.759033,0.0,1625.759033
2002-09-16,1624.133057,1624.136963,1598.73999,1604.083008,0.0,1604.083008
2002-09-17,1603.457031,1612.015015,1593.980957,1604.880981,0.0,1604.880981
2002-09-18,1603.613037,1605.215942,1593.526001,1594.583984,0.0,1594.583984
2002-09-19,1593.572998,1623.652954,1585.067993,1619.354004,0.0,1619.354004
2002-09-20,1618.199951,1618.199951,1602.88501,1604.912964,0.0,1604.912964
2002-09-23,1602.276001,1604.295044,1597.286987,1602.590942,0.0,1602.590942
2002-09-24,1602.203003,1602.285034,1594.281982,1596.732056,0.0,1596.732056
2002-09-25,1595.80603,1602.354004,1590.494019,1597.837036,0.0,1597.837036
2002-09-26,1597.854004,1599.983032,1586.530029,1587.649048,0.0,1587.649048
2002-09-27,1587.243042,1591.837036,1577.530029,1581.618042,0.0,1581.618042
2002-10-08,1577.052002,1577.052002,1558.475952,1562.993042,0.0,1562.993042
2002-10-09,1570.649048,1571.522949,1534.911011,1535.365967,0.0,1535.365967
2002-10-10,1532.18103,1542.563965,1528.352051,1530.406982,0.0,1530.406982
2002-10-11,1532.135986,1536.873047,1521.911011,1524.051025,0.0,1524.051025
2002-10-14,1522.871948,1532.630005,1509.135986,1531.676025,0.0,1531.676025
2002-10-15,1531.581055,1534.579956,1522.100952,1524.728027,0.0,1524.728027
2002-10-16,1524.907959,1548.525024,1524.907959,1537.387939,0.0,1537.387939
2002-10-17,1537.964966,1538.793945,1511.397949,1513.097046,0.0,1513.097046
2002-10-18,1511.177002,1523.831055,1500.542969,1519.53894,0.0,1519.53894
2002-10-21,1519.204956,1525.255981,1512.327026,1524.925049,0.0,1524.925049
2002-10-22,1525.079956,1553.86499,1525.064941,1548.104004,0.0,1548.104004
2002-10-23,1549.765991,1550.088013,1539.475952,1548.964966,0.0,1548.964966
2002-10-24,1549.785034,1550.43103,1535.900024,1536.52002,0.0,1536.52002
2002-10-25,1535.796021,1542.592041,1517.415039,1520.312988,0.0,1520.312988
2002-10-28,1518.08606,1518.600952,1500.006958,1502.715942,0.0,1502.715942
2002-10-29,1501.380981,1511.765015,1488.678955,1510.881958,0.0,1510.881958
2002-10-30,1511.112061,1513.46106,1498.447998,1509.707031,0.0,1509.707031
2002-10-31,1510.030029,1521.870972,1505.999023,1507.495972,0.0,1507.495972
2002-11-01,1507.383057,1511.094971,1498.213013,1510.76001,0.0,1510.76001
2002-11-04,1516.219971,1532.225952,1515.072021,1531.842041,0.0,1531.842041
2002-11-05,1533.810059,1565.227051,1532.287964,1558.239014,0.0,1558.239014
2002-11-06,1558.91394,1559.224976,1548.728027,1552.561035,0.0,1552.561035
2002-11-07,1554.042969,1559.821045,1546.265015,1554.237061,0.0,1554.237061
2002-11-08,1569.999023,1573.104004,1517.390991,1522.187012,0.0,1522.187012
2002-11-11,1519.603027,1526.131958,1501.989014,1504.402954,0.0,1504.402954
2002-11-12,1504.57605,1517.717041,1481.161011,1485.912964,0.0,1485.912964
2002-11-13,1483.712036,1491.235962,1461.26001,1490.463989,0.0,1490.463989
2002-11-14,1488.91394,1489.140015,1459.708984,1460.795044,0.0,1460.795044
2002-11-15,1455.97998,1481.219971,1451.391968,1463.69104,0.0,1463.69104
2002-11-18,1463.723999,1468.324951,1447.490967,1451.290039,0.0,1451.290039
2002-11-19,1450.703003,1464.762939,1441.730957,1462.17395,0.0,1462.17395
2002-11-20,1459.212036,1459.212036,1423.802979,1425.843018,0.0,1425.843018
2002-11-21,1421.233032,1421.233032,1389.28894,1390.629028,0.0,1390.629028
2002-11-22,1392.573975,1408.999023,1375.53894,1395.496948,0.0,1395.496948
2002-11-25,1393.340942,1403.512939,1383.089966,1398.437988,0.0,1398.437988
2002-11-26,1398.437988,1408.792969,1371.006958,1371.166992,0.0,1371.166992
2002-11-27,1365.823975,1383.996948,1353.139038,1378.751953,0.0,1378.751953
